week,game_date,quarter_seconds_remaining,field_goal_result,kick_distance,score_differential,kicker_player_name,kicker_player_id,season,made
2,2007-09-17,646.0,made,24.0,-3.0,D.Akers,00-0000108,2007,1
2,2007-09-17,428.0,made,39.0,0.0,D.Akers,00-0000108,2007,1
2,2007-09-17,350.0,made,37.0,4.0,S.Suisham,00-0023001,2007,1
2,2007-09-17,79.0,made,26.0,-7.0,D.Akers,00-0000108,2007,1
2,2007-09-17,393.0,made,22.0,-11.0,D.Akers,00-0000108,2007,1
3,2007-09-23,440.0,made,21.0,0.0,M.Stover,00-0015784,2007,1
3,2007-09-23,656.0,made,28.0,3.0,M.Stover,00-0015784,2007,1
3,2007-09-23,318.0,made,48.0,-6.0,N.Rackers,00-0019676,2007,1
3,2007-09-23,23.0,missed,47.0,-17.0,N.Rackers,00-0019676,2007,0
3,2007-09-23,323.0,made,40.0,-17.0,N.Rackers,00-0019676,2007,1
3,2007-09-23,21.0,made,43.0,14.0,M.Stover,00-0015784,2007,1
3,2007-09-23,118.0,made,41.0,-3.0,N.Rackers,00-0019676,2007,1
3,2007-09-23,5.0,made,46.0,0.0,M.Stover,00-0015784,2007,1
3,2007-09-23,570.0,made,24.0,0.0,S.Gostkowski,00-0024333,2007,1
3,2007-09-23,657.0,made,45.0,0.0,J.Kasay,00-0009028,2007,1
3,2007-09-23,14.0,made,24.0,-3.0,M.Andersen,00-0000282,2007,1
3,2007-09-23,461.0,made,49.0,7.0,J.Kasay,00-0009028,2007,1
3,2007-09-23,186.0,made,25.0,-10.0,M.Andersen,00-0000282,2007,1
3,2007-09-23,626.0,made,43.0,0.0,S.Graham,00-0019536,2007,1
3,2007-09-23,600.0,made,24.0,-2.0,S.Graham,00-0019536,2007,1
3,2007-09-23,364.0,made,23.0,-1.0,J.Brown,00-0021940,2007,1
3,2007-09-23,40.0,made,32.0,0.0,S.Janikowski,00-0019646,2007,1
3,2007-09-23,663.0,made,22.0,3.0,S.Janikowski,00-0019646,2007,1
3,2007-09-23,128.0,made,23.0,13.0,S.Janikowski,00-0019646,2007,1
3,2007-09-23,11.0,made,23.0,-9.0,P.Dawson,00-0004091,2007,1
3,2007-09-23,491.0,made,48.0,6.0,S.Janikowski,00-0019646,2007,1
3,2007-09-23,3.0,blocked,40.0,-2.0,P.Dawson,00-0004091,2007,0
3,2007-09-23,193.0,made,20.0,0.0,R.Gould,00-0023252,2007,1
3,2007-09-23,533.0,made,30.0,-3.0,N.Folk,00-0025565,2007,1
3,2007-09-23,137.0,blocked,23.0,0.0,N.Folk,00-0025565,2007,0
3,2007-09-23,735.0,made,44.0,7.0,N.Folk,00-0025565,2007,1
3,2007-09-23,520.0,missed,46.0,-21.0,J.Hanson,00-0006800,2007,0
3,2007-09-23,900.0,made,33.0,0.0,K.Brown,00-0001980,2007,1
3,2007-09-23,635.0,made,36.0,4.0,A.Vinatieri,00-0016919,2007,1
3,2007-09-23,165.0,made,28.0,14.0,A.Vinatieri,00-0016919,2007,1
3,2007-09-23,644.0,made,35.0,10.0,A.Vinatieri,00-0016919,2007,1
3,2007-09-23,11.0,made,19.0,7.0,J.Carney,00-0002655,2007,1
3,2007-09-23,794.0,made,27.0,10.0,J.Carney,00-0002655,2007,1
3,2007-09-23,133.0,made,18.0,6.0,J.Carney,00-0002655,2007,1
3,2007-09-23,452.0,made,31.0,-7.0,J.Feely,00-0019770,2007,1
3,2007-09-23,100.0,made,39.0,-4.0,J.Feely,00-0019770,2007,1
3,2007-09-23,481.0,made,21.0,8.0,M.Nugent,00-0023482,2007,1
3,2007-09-23,561.0,made,22.0,7.0,R.Longwell,00-0010072,2007,1
3,2007-09-23,220.0,made,39.0,-10.0,D.Rayner,00-0023635,2007,1
3,2007-09-23,189.0,made,49.0,-7.0,D.Rayner,00-0023635,2007,1
3,2007-09-23,653.0,missed,39.0,0.0,S.Suisham,00-0023001,2007,0
3,2007-09-23,445.0,made,34.0,0.0,L.Tynes,00-0019778,2007,1
3,2007-09-23,4.0,made,47.0,11.0,S.Suisham,00-0023001,2007,1
3,2007-09-23,164.0,made,28.0,-7.0,M.Crosby,00-0025580,2007,1
3,2007-09-23,25.0,made,44.0,-10.0,N.Kaeding,00-0022737,2007,1
3,2007-09-23,567.0,made,32.0,0.0,J.Nedney,00-0011970,2007,1
3,2007-09-23,184.0,made,22.0,-4.0,J.Nedney,00-0011970,2007,1
3,2007-09-23,585.0,made,36.0,8.0,J.Reed,00-0020737,2007,1
3,2007-09-23,308.0,made,49.0,-11.0,J.Nedney,00-0011970,2007,1
3,2007-09-23,900.0,made,49.0,8.0,J.Reed,00-0020737,2007,1
3,2007-09-23,303.0,made,35.0,11.0,J.Reed,00-0020737,2007,1
3,2007-09-23,340.0,missed,54.0,0.0,M.Bryant,00-0020578,2007,0
3,2007-09-23,124.0,missed,42.0,0.0,J.Wilkins,00-0017693,2007,0
3,2007-09-23,7.0,made,27.0,0.0,M.Bryant,00-0020578,2007,1
3,2007-09-23,5.0,missed,43.0,-10.0,J.Wilkins,00-0017693,2007,0
3,2007-09-23,696.0,made,25.0,-10.0,J.Wilkins,00-0017693,2007,1
3,2007-09-24,168.0,made,33.0,0.0,R.Bironas,00-0020962,2007,1
3,2007-09-24,293.0,missed,27.0,10.0,R.Bironas,00-0020962,2007,0
4,2007-09-30,106.0,missed,46.0,-14.0,M.Stover,00-0015784,2007,0
4,2007-09-30,768.0,made,21.0,-14.0,M.Stover,00-0015784,2007,1
4,2007-09-30,561.0,made,41.0,11.0,P.Dawson,00-0004091,2007,1
4,2007-09-30,56.0,made,29.0,-21.0,M.Stover,00-0015784,2007,1
4,2007-09-30,534.0,missed,41.0,-18.0,M.Stover,00-0015784,2007,0
4,2007-09-30,256.0,made,20.0,18.0,P.Dawson,00-0004091,2007,1
4,2007-09-30,716.0,blocked,52.0,0.0,R.Gould,00-0023252,2007,0
4,2007-09-30,611.0,made,49.0,0.0,J.Hanson,00-0006800,2007,1
4,2007-09-30,521.0,blocked,39.0,3.0,J.Hanson,00-0006800,2007,0
4,2007-09-30,313.0,made,49.0,4.0,R.Gould,00-0023252,2007,1
4,2007-09-30,54.0,made,41.0,7.0,R.Gould,00-0023252,2007,1
4,2007-09-30,696.0,made,35.0,0.0,J.Elam,00-0004811,2007,1
4,2007-09-30,512.0,made,22.0,3.0,J.Elam,00-0004811,2007,1
4,2007-09-30,158.0,made,22.0,15.0,A.Vinatieri,00-0016919,2007,1
4,2007-09-30,324.0,made,44.0,-7.0,R.Longwell,00-0010072,2007,1
4,2007-09-30,120.0,made,35.0,-4.0,R.Longwell,00-0010072,2007,1
4,2007-09-30,5.0,made,28.0,1.0,M.Crosby,00-0025580,2007,1
4,2007-09-30,369.0,made,44.0,4.0,M.Crosby,00-0025580,2007,1
4,2007-09-30,202.0,made,48.0,-7.0,R.Longwell,00-0010072,2007,1
4,2007-09-30,767.0,made,33.0,4.0,M.Crosby,00-0025580,2007,1
4,2007-09-30,498.0,made,28.0,0.0,M.Andersen,00-0000282,2007,1
4,2007-09-30,115.0,made,22.0,10.0,M.Andersen,00-0000282,2007,1
4,2007-09-30,9.0,made,42.0,-13.0,K.Brown,00-0001980,2007,1
4,2007-09-30,617.0,made,37.0,-10.0,K.Brown,00-0001980,2007,1
4,2007-09-30,244.0,made,36.0,7.0,M.Andersen,00-0000282,2007,1
4,2007-09-30,895.0,made,19.0,-10.0,K.Brown,00-0001980,2007,1
4,2007-09-30,501.0,made,46.0,7.0,M.Andersen,00-0000282,2007,1
4,2007-09-30,369.0,blocked,42.0,10.0,M.Andersen,00-0000282,2007,0
4,2007-09-30,130.0,missed,25.0,-10.0,K.Brown,00-0001980,2007,0
4,2007-09-30,501.0,made,24.0,0.0,N.Kaeding,00-0022737,2007,1
4,2007-09-30,671.0,made,21.0,-10.0,D.Rayner,00-0023635,2007,1
4,2007-09-30,420.0,made,51.0,7.0,N.Kaeding,00-0022737,2007,1
4,2007-09-30,83.0,made,25.0,-10.0,D.Rayner,00-0023635,2007,1
4,2007-09-30,4.0,made,38.0,7.0,N.Kaeding,00-0022737,2007,1
4,2007-09-30,332.0,made,41.0,-10.0,D.Rayner,00-0023635,2007,1
4,2007-10-01,639.0,made,31.0,0.0,S.Gostkowski,00-0024333,2007,1
4,2007-10-01,254.0,made,40.0,-17.0,S.Graham,00-0019536,2007,1
4,2007-10-01,787.0,made,36.0,14.0,S.Gostkowski,00-0024333,2007,1
4,2007-10-01,549.0,made,48.0,-17.0,S.Graham,00-0019536,2007,1
4,2007-09-30,1.0,missed,37.0,0.0,M.Nugent,00-0023482,2007,0
4,2007-09-30,653.0,made,46.0,0.0,R.Lindell,00-0019310,2007,1
4,2007-09-30,374.0,made,29.0,-7.0,J.Feely,00-0019770,2007,1
4,2007-09-30,321.0,missed,34.0,0.0,L.Tynes,00-0019778,2007,0
4,2007-09-30,237.0,missed,42.0,-7.0,D.Akers,00-0000108,2007,0
4,2007-09-30,128.0,made,29.0,7.0,L.Tynes,00-0019778,2007,1
4,2007-09-30,776.0,made,53.0,-16.0,D.Akers,00-0000108,2007,1
4,2007-09-30,4.0,missed,52.0,-7.0,N.Rackers,00-0019676,2007,0
4,2007-09-30,780.0,made,23.0,0.0,J.Brown,00-0021940,2007,1
4,2007-09-30,60.0,made,31.0,10.0,J.Brown,00-0021940,2007,1
4,2007-09-30,280.0,made,43.0,-20.0,J.Nedney,00-0011970,2007,1
4,2007-09-30,891.0,made,25.0,17.0,J.Brown,00-0021940,2007,1
4,2007-09-30,724.0,missed,28.0,0.0,J.Wilkins,00-0017693,2007,0
4,2007-09-30,404.0,made,25.0,14.0,M.Bryant,00-0020578,2007,1
4,2007-09-30,624.0,made,38.0,17.0,M.Bryant,00-0020578,2007,1
5,2007-10-07,516.0,made,46.0,0.0,J.Wilkins,00-0017693,2007,1
5,2007-10-07,244.0,made,50.0,-3.0,N.Rackers,00-0019676,2007,1
5,2007-10-07,577.0,blocked,39.0,-7.0,N.Rackers,00-0019676,2007,0
5,2007-10-07,81.0,made,35.0,0.0,J.Wilkins,00-0017693,2007,1
5,2007-10-07,104.0,made,32.0,-3.0,N.Rackers,00-0019676,2007,1
5,2007-10-07,528.0,made,31.0,-7.0,J.Wilkins,00-0017693,2007,1
5,2007-10-07,679.0,made,32.0,0.0,M.Andersen,00-0000282,2007,1
5,2007-10-07,178.0,missed,53.0,3.0,M.Koenen,00-0023234,2007,0
5,2007-10-07,4.0,made,30.0,-3.0,R.Bironas,00-0020962,2007,1
5,2007-10-07,613.0,made,28.0,0.0,M.Andersen,00-0000282,2007,1
5,2007-10-07,420.0,made,40.0,-3.0,R.Bironas,00-0020962,2007,1
5,2007-10-07,353.0,missed,48.0,0.0,M.Andersen,00-0000282,2007,0
5,2007-10-07,824.0,missed,50.0,-7.0,M.Koenen,00-0023234,2007,0
5,2007-10-07,648.0,missed,47.0,7.0,R.Bironas,00-0020962,2007,0
5,2007-10-07,168.0,made,26.0,0.0,M.Stover,00-0015784,2007,1
5,2007-10-07,10.0,made,32.0,3.0,M.Stover,00-0015784,2007,1
5,2007-10-07,497.0,made,49.0,6.0,M.Stover,00-0015784,2007,1
5,2007-10-07,164.0,missed,52.0,-2.0,J.Nedney,00-0011970,2007,0
5,2007-10-07,494.0,made,23.0,0.0,J.Kasay,00-0009028,2007,1
5,2007-10-07,211.0,made,25.0,-3.0,O.Mare,00-0010373,2007,1
5,2007-10-07,686.0,made,35.0,0.0,J.Kasay,00-0009028,2007,1
5,2007-10-07,67.0,made,28.0,-3.0,O.Mare,00-0010373,2007,1
5,2007-10-07,620.0,blocked,20.0,7.0,O.Mare,00-0010373,2007,0
5,2007-10-07,139.0,missed,54.0,0.0,O.Mare,00-0010373,2007,0
5,2007-10-07,3.0,made,52.0,0.0,J.Kasay,00-0009028,2007,1
5,2007-10-07,5.0,made,37.0,7.0,M.Crosby,00-0025580,2007,1
5,2007-10-07,727.0,made,44.0,-10.0,R.Gould,00-0023252,2007,1
5,2007-10-07,546.0,made,37.0,7.0,M.Crosby,00-0025580,2007,1
5,2007-10-07,858.0,made,36.0,-3.0,R.Gould,00-0023252,2007,1
5,2007-10-07,486.0,made,20.0,0.0,S.Gostkowski,00-0024333,2007,1
5,2007-10-07,376.0,made,25.0,10.0,S.Gostkowski,00-0024333,2007,1
5,2007-10-07,457.0,made,42.0,-20.0,P.Dawson,00-0004091,2007,1
5,2007-10-08,210.0,made,24.0,0.0,R.Lindell,00-0019310,2007,1
5,2007-10-08,41.0,missed,54.0,10.0,R.Lindell,00-0019310,2007,0
5,2007-10-08,3.0,made,47.0,-10.0,N.Folk,00-0025565,2007,1
5,2007-10-08,545.0,made,29.0,-7.0,N.Folk,00-0025565,2007,1
5,2007-10-08,891.0,made,37.0,-11.0,N.Folk,00-0025565,2007,1
5,2007-10-08,2.0,made,53.0,-2.0,N.Folk,00-0025565,2007,1
5,2007-10-07,417.0,missed,48.0,14.0,S.Suisham,00-0023001,2007,0
5,2007-10-07,152.0,made,39.0,-14.0,J.Hanson,00-0006800,2007,1
5,2007-10-07,190.0,made,28.0,21.0,S.Suisham,00-0023001,2007,1
5,2007-10-07,662.0,missed,31.0,0.0,D.Rayner,00-0023635,2007,0
5,2007-10-07,1.0,made,20.0,0.0,J.Carney,00-0002655,2007,1
5,2007-10-07,149.0,missed,48.0,10.0,J.Carney,00-0002655,2007,0
5,2007-10-07,262.0,made,23.0,-7.0,J.Feely,00-0019770,2007,1
5,2007-10-07,591.0,made,40.0,3.0,J.Feely,00-0019770,2007,1
5,2007-10-07,215.0,made,33.0,6.0,J.Feely,00-0019770,2007,1
5,2007-10-07,51.0,made,54.0,-9.0,K.Brown,00-0001980,2007,1
5,2007-10-07,649.0,made,43.0,-6.0,K.Brown,00-0001980,2007,1
5,2007-10-07,136.0,made,54.0,-3.0,K.Brown,00-0001980,2007,1
5,2007-10-07,770.0,made,48.0,0.0,J.Feely,00-0019770,2007,1
5,2007-10-07,326.0,made,20.0,-3.0,K.Brown,00-0001980,2007,1
5,2007-10-07,6.0,made,57.0,0.0,K.Brown,00-0001980,2007,1
5,2007-10-07,88.0,missed,42.0,7.0,M.Nugent,00-0023482,2007,0
5,2007-10-07,4.0,made,47.0,7.0,M.Nugent,00-0023482,2007,1
5,2007-10-07,686.0,made,26.0,14.0,N.Kaeding,00-0022737,2007,1
5,2007-10-07,79.0,made,30.0,-17.0,J.Elam,00-0004811,2007,1
5,2007-10-07,2.0,made,45.0,14.0,N.Kaeding,00-0022737,2007,1
5,2007-10-07,5.0,made,27.0,6.0,A.Vinatieri,00-0016919,2007,1
5,2007-10-07,177.0,made,35.0,16.0,A.Vinatieri,00-0016919,2007,1
6,2007-10-14,284.0,made,33.0,0.0,J.Kasay,00-0009028,2007,1
6,2007-10-14,894.0,made,43.0,3.0,J.Kasay,00-0009028,2007,1
6,2007-10-14,349.0,made,24.0,-1.0,J.Kasay,00-0009028,2007,1
6,2007-10-14,202.0,made,50.0,-2.0,N.Rackers,00-0019676,2007,1
6,2007-10-14,811.0,missed,45.0,-1.0,J.Kasay,00-0009028,2007,0
6,2007-10-14,269.0,made,45.0,5.0,J.Kasay,00-0009028,2007,1
6,2007-10-14,590.0,made,32.0,0.0,D.Rayner,00-0023635,2007,1
6,2007-10-14,5.0,made,20.0,10.0,D.Rayner,00-0023635,2007,1
6,2007-10-14,838.0,made,33.0,-13.0,S.Graham,00-0019536,2007,1
6,2007-10-14,20.0,made,36.0,-10.0,S.Graham,00-0019536,2007,1
6,2007-10-14,629.0,made,20.0,0.0,K.Brown,00-0001980,2007,1
6,2007-10-14,452.0,missed,42.0,-3.0,J.Carney,00-0002655,2007,0
6,2007-10-14,583.0,made,35.0,3.0,K.Brown,00-0001980,2007,1
6,2007-10-14,64.0,made,37.0,1.0,J.Carney,00-0002655,2007,1
6,2007-10-14,105.0,made,33.0,-10.0,K.Brown,00-0001980,2007,1
6,2007-10-14,382.0,made,43.0,-7.0,J.Feely,00-0019770,2007,1
6,2007-10-14,535.0,made,40.0,11.0,P.Dawson,00-0004091,2007,1
6,2007-10-14,3.0,made,20.0,14.0,P.Dawson,00-0004091,2007,1
6,2007-10-14,697.0,made,48.0,7.0,R.Longwell,00-0010072,2007,1
6,2007-10-14,521.0,made,32.0,-10.0,R.Gould,00-0023252,2007,1
6,2007-10-14,4.0,made,55.0,0.0,R.Longwell,00-0010072,2007,1
6,2007-10-14,755.0,made,38.0,-14.0,N.Folk,00-0025565,2007,1
6,2007-10-14,138.0,made,45.0,4.0,S.Gostkowski,00-0024333,2007,1
6,2007-10-14,607.0,made,23.0,-14.0,N.Folk,00-0025565,2007,1
6,2007-10-14,242.0,made,22.0,11.0,S.Gostkowski,00-0024333,2007,1
6,2007-10-14,500.0,blocked,44.0,-14.0,J.Brown,00-0021940,2007,0
6,2007-10-14,6.0,made,52.0,-21.0,J.Brown,00-0021940,2007,1
6,2007-10-15,712.0,made,47.0,0.0,M.Andersen,00-0000282,2007,1
6,2007-10-15,648.0,missed,48.0,-4.0,M.Andersen,00-0000282,2007,0
6,2007-10-15,655.0,made,32.0,11.0,L.Tynes,00-0019778,2007,1
6,2007-10-14,807.0,missed,50.0,14.0,N.Kaeding,00-0022737,2007,0
6,2007-10-14,707.0,made,30.0,0.0,M.Nugent,00-0023482,2007,1
6,2007-10-14,293.0,missed,44.0,-4.0,M.Nugent,00-0023482,2007,0
6,2007-10-14,895.0,made,22.0,4.0,D.Akers,00-0000108,2007,1
6,2007-10-14,768.0,made,21.0,-7.0,M.Nugent,00-0023482,2007,1
6,2007-10-14,265.0,missed,41.0,4.0,D.Akers,00-0000108,2007,0
6,2007-10-14,8.0,missed,41.0,4.0,D.Akers,00-0000108,2007,0
6,2007-10-14,521.0,made,31.0,4.0,D.Akers,00-0000108,2007,1
6,2007-10-14,104.0,made,25.0,7.0,D.Akers,00-0000108,2007,1
6,2007-10-14,572.0,made,30.0,-10.0,M.Nugent,00-0023482,2007,1
6,2007-10-14,111.0,made,43.0,0.0,M.Stover,00-0015784,2007,1
6,2007-10-14,808.0,made,42.0,3.0,M.Stover,00-0015784,2007,1
6,2007-10-14,551.0,missed,35.0,-6.0,J.Wilkins,00-0017693,2007,0
6,2007-10-14,735.0,made,23.0,13.0,M.Stover,00-0015784,2007,1
6,2007-10-14,408.0,made,32.0,-16.0,J.Wilkins,00-0017693,2007,1
6,2007-10-14,900.0,made,31.0,13.0,M.Stover,00-0015784,2007,1
6,2007-10-14,671.0,made,36.0,16.0,M.Stover,00-0015784,2007,1
6,2007-10-14,371.0,made,23.0,0.0,M.Bryant,00-0020578,2007,1
6,2007-10-14,478.0,made,48.0,-3.0,R.Bironas,00-0020962,2007,1
6,2007-10-14,16.0,made,43.0,0.0,M.Bryant,00-0020578,2007,1
6,2007-10-14,3.0,missed,46.0,-7.0,M.Crosby,00-0025580,2007,0
6,2007-10-14,187.0,made,37.0,-7.0,M.Crosby,00-0025580,2007,1
6,2007-10-14,577.0,missed,38.0,3.0,M.Crosby,00-0025580,2007,0
7,2007-10-21,771.0,missed,41.0,8.0,S.Suisham,00-0023001,2007,0
7,2007-10-21,7.0,missed,55.0,-2.0,N.Rackers,00-0019676,2007,0
7,2007-10-21,150.0,made,38.0,-7.0,M.Andersen,00-0000282,2007,1
7,2007-10-21,625.0,made,33.0,-4.0,M.Andersen,00-0000282,2007,1
7,2007-10-21,622.0,made,21.0,-1.0,M.Andersen,00-0000282,2007,1
7,2007-10-21,234.0,made,29.0,0.0,R.Lindell,00-0019310,2007,1
7,2007-10-21,767.0,made,26.0,3.0,R.Lindell,00-0019310,2007,1
7,2007-10-21,622.0,made,35.0,6.0,R.Lindell,00-0019310,2007,1
7,2007-10-21,443.0,made,41.0,2.0,R.Lindell,00-0019310,2007,1
7,2007-10-21,63.0,made,24.0,0.0,D.Akers,00-0000108,2007,1
7,2007-10-21,592.0,missed,39.0,-3.0,R.Gould,00-0023252,2007,0
7,2007-10-21,250.0,made,33.0,3.0,D.Akers,00-0000108,2007,1
7,2007-10-21,108.0,made,31.0,-6.0,R.Gould,00-0023252,2007,1
7,2007-10-21,26.0,made,37.0,3.0,D.Akers,00-0000108,2007,1
7,2007-10-21,486.0,made,22.0,-6.0,R.Gould,00-0023252,2007,1
7,2007-10-21,896.0,made,41.0,-3.0,R.Gould,00-0023252,2007,1
7,2007-10-21,565.0,made,45.0,0.0,R.Gould,00-0023252,2007,1
7,2007-10-22,34.0,made,36.0,14.0,A.Vinatieri,00-0016919,2007,1
7,2007-10-22,818.0,made,20.0,12.0,A.Vinatieri,00-0016919,2007,1
7,2007-10-21,644.0,made,41.0,0.0,D.Rayner,00-0023635,2007,1
7,2007-10-21,846.0,made,31.0,3.0,D.Rayner,00-0023635,2007,1
7,2007-10-21,211.0,missed,30.0,6.0,D.Rayner,00-0023635,2007,0
7,2007-10-21,353.0,made,37.0,-5.0,S.Janikowski,00-0019646,2007,1
7,2007-10-21,7.0,missed,50.0,-7.0,N.Folk,00-0025565,2007,0
7,2007-10-21,185.0,blocked,48.0,0.0,R.Longwell,00-0010072,2007,0
7,2007-10-21,638.0,made,45.0,7.0,N.Folk,00-0025565,2007,1
7,2007-10-21,350.0,made,20.0,-7.0,S.Graham,00-0019536,2007,1
7,2007-10-21,700.0,made,24.0,4.0,M.Nugent,00-0023482,2007,1
7,2007-10-21,556.0,made,35.0,7.0,M.Nugent,00-0023482,2007,1
7,2007-10-21,679.0,made,43.0,10.0,M.Nugent,00-0023482,2007,1
7,2007-10-21,3.0,missed,65.0,-14.0,J.Reed,00-0020737,2007,0
7,2007-10-21,2.0,made,49.0,0.0,J.Elam,00-0004811,2007,1
7,2007-10-21,177.0,made,29.0,6.0,L.Tynes,00-0019778,2007,1
7,2007-10-21,21.0,made,39.0,9.0,L.Tynes,00-0019778,2007,1
7,2007-10-21,66.0,made,31.0,-7.0,J.Wilkins,00-0017693,2007,1
7,2007-10-21,619.0,made,38.0,4.0,J.Brown,00-0021940,2007,1
7,2007-10-21,637.0,made,29.0,-14.0,J.Wilkins,00-0017693,2007,1
7,2007-10-21,394.0,made,48.0,11.0,J.Brown,00-0021940,2007,1
7,2007-10-21,244.0,made,45.0,14.0,J.Brown,00-0021940,2007,1
7,2007-10-21,854.0,missed,44.0,-17.0,J.Wilkins,00-0017693,2007,0
7,2007-10-21,427.0,made,43.0,17.0,J.Brown,00-0021940,2007,1
7,2007-10-21,595.0,made,34.0,0.0,J.Hanson,00-0006800,2007,1
7,2007-10-21,123.0,missed,40.0,-3.0,M.Bryant,00-0020578,2007,0
7,2007-10-21,9.0,made,42.0,3.0,J.Hanson,00-0006800,2007,1
7,2007-10-21,257.0,made,32.0,6.0,J.Hanson,00-0006800,2007,1
7,2007-10-21,69.0,made,48.0,-10.0,M.Bryant,00-0020578,2007,1
7,2007-10-21,755.0,made,52.0,0.0,R.Bironas,00-0020962,2007,1
7,2007-10-21,55.0,made,25.0,-4.0,R.Bironas,00-0020962,2007,1
7,2007-10-21,709.0,made,21.0,-1.0,R.Bironas,00-0020962,2007,1
7,2007-10-21,69.0,made,30.0,9.0,R.Bironas,00-0020962,2007,1
7,2007-10-21,4.0,made,28.0,12.0,R.Bironas,00-0020962,2007,1
7,2007-10-21,658.0,made,43.0,15.0,R.Bironas,00-0020962,2007,1
7,2007-10-21,229.0,made,29.0,10.0,R.Bironas,00-0020962,2007,1
7,2007-10-21,2.0,made,29.0,-1.0,R.Bironas,00-0020962,2007,1
8,2007-10-28,298.0,made,30.0,0.0,R.Lindell,00-0019310,2007,1
8,2007-10-28,633.0,made,27.0,-3.0,M.Nugent,00-0023482,2007,1
8,2007-10-28,611.0,made,40.0,0.0,R.Lindell,00-0019310,2007,1
8,2007-10-28,162.0,made,35.0,-14.0,P.Dawson,00-0004091,2007,1
8,2007-10-28,7.0,made,40.0,-3.0,J.Wilkins,00-0017693,2007,1
8,2007-10-28,211.0,made,46.0,-7.0,J.Wilkins,00-0017693,2007,1
8,2007-10-28,644.0,made,45.0,4.0,P.Dawson,00-0004091,2007,1
8,2007-10-28,287.0,missed,40.0,0.0,R.Gould,00-0023252,2007,0
8,2007-10-28,900.0,made,26.0,0.0,J.Hanson,00-0006800,2007,1
8,2007-10-28,10.0,made,52.0,10.0,J.Hanson,00-0006800,2007,1
8,2007-10-28,545.0,missed,29.0,13.0,J.Hanson,00-0006800,2007,0
8,2007-10-28,886.0,made,20.0,6.0,J.Hanson,00-0006800,2007,1
8,2007-10-29,438.0,made,19.0,0.0,M.Crosby,00-0025580,2007,1
8,2007-10-29,89.0,made,26.0,3.0,M.Crosby,00-0025580,2007,1
8,2007-10-29,185.0,made,45.0,-6.0,J.Elam,00-0004811,2007,1
8,2007-10-29,3.0,made,21.0,-3.0,J.Elam,00-0004811,2007,1
8,2007-10-28,850.0,made,40.0,-14.0,K.Brown,00-0001980,2007,1
8,2007-10-28,49.0,made,20.0,-7.0,A.Vinatieri,00-0016919,2007,1
8,2007-10-28,452.0,made,44.0,0.0,M.Bryant,00-0020578,2007,1
8,2007-10-28,450.0,made,41.0,4.0,J.Carney,00-0002655,2007,1
8,2007-10-28,19.0,made,22.0,-7.0,M.Bryant,00-0020578,2007,1
8,2007-10-28,11.0,made,42.0,3.0,M.Bryant,00-0020578,2007,1
8,2007-10-28,210.0,made,26.0,7.0,O.Mare,00-0010373,2007,1
8,2007-10-28,370.0,made,29.0,-24.0,J.Nedney,00-0011970,2007,1
8,2007-10-28,505.0,missed,48.0,0.0,J.Feely,00-0019770,2007,0
8,2007-10-28,216.0,made,20.0,0.0,L.Tynes,00-0019778,2007,1
8,2007-10-28,7.0,made,41.0,10.0,L.Tynes,00-0019778,2007,1
8,2007-10-28,67.0,made,29.0,-13.0,J.Feely,00-0019770,2007,1
8,2007-10-28,708.0,missed,29.0,10.0,L.Tynes,00-0019778,2007,0
8,2007-10-28,638.0,made,50.0,0.0,S.Janikowski,00-0019646,2007,1
8,2007-10-28,78.0,made,35.0,-3.0,R.Bironas,00-0020962,2007,1
8,2007-10-28,322.0,made,43.0,0.0,S.Janikowski,00-0019646,2007,1
8,2007-10-28,3.0,made,54.0,3.0,S.Janikowski,00-0019646,2007,1
8,2007-10-28,686.0,made,23.0,1.0,R.Bironas,00-0020962,2007,1
8,2007-10-28,47.0,made,20.0,-7.0,D.Akers,00-0000108,2007,1
8,2007-10-28,61.0,made,39.0,-10.0,R.Longwell,00-0010072,2007,1
8,2007-10-28,1.0,missed,59.0,7.0,D.Akers,00-0000108,2007,0
8,2007-10-28,649.0,made,27.0,7.0,D.Akers,00-0000108,2007,1
8,2007-10-28,105.0,made,32.0,-10.0,R.Longwell,00-0010072,2007,1
8,2007-10-28,538.0,made,48.0,-7.0,R.Longwell,00-0010072,2007,1
8,2007-10-28,311.0,made,25.0,4.0,D.Akers,00-0000108,2007,1
8,2007-10-28,316.0,made,31.0,0.0,S.Graham,00-0019536,2007,1
8,2007-10-28,141.0,made,20.0,-11.0,S.Graham,00-0019536,2007,1
8,2007-10-28,375.0,made,40.0,8.0,J.Reed,00-0020737,2007,1
8,2007-10-28,349.0,made,36.0,14.0,S.Gostkowski,00-0024333,2007,1
9,2007-11-04,742.0,made,47.0,0.0,N.Rackers,00-0019676,2007,1
9,2007-11-04,822.0,made,32.0,4.0,M.Bryant,00-0020578,2007,1
9,2007-11-04,4.0,missed,58.0,7.0,M.Bryant,00-0020578,2007,0
9,2007-11-04,712.0,missed,26.0,14.0,M.Bryant,00-0020578,2007,0
9,2007-11-05,297.0,made,22.0,28.0,J.Reed,00-0020737,2007,1
9,2007-11-04,130.0,made,47.0,7.0,R.Bironas,00-0020962,2007,1
9,2007-11-04,589.0,missed,40.0,-10.0,J.Kasay,00-0009028,2007,0
